SellLimit,2393,14,78
SellLimit,2394,9,77
SellLimit,2395,10,79
SellMarket,2396,49,0
SellLimit,2397,16,77
BuyLimit,2398,10,77
SellLimit,2399,37,77
SellMarket,2400,35,0
SellMarket,2401,33,0
SellLimit,2402,50,76
BuyLimit,2403,45,61
BuyLimit,2404,23,75
BuyMarket,2405,33,0
SellLimit,2406,16,76
BuyMarket,2407,1,0
SellLimit,2408,35,83
SellMarket,2409,48,0
SellLimit,2410,15,77
BuyLimit,2411,33,75
SellLimit,2412,3,86
SellLimit,2413,10,76
SellLimit,2414,31,75
BuyLimit,2415,27,51
SellMarket,2416,26,0
BuyLimit,2417,43,58
BuyMarket,2418,1,0
SellLimit,2419,44,75
SellLimit,2420,22,82
SellLimit,2421,20,83
SellLimit,2422,45,74
BuyMarket,2423,36,0
BuyMarket,2424,44,0
SellMarket,2425,46,0
SellMarket,2426,14,0
BuyLimit,2427,16,56
BuyLimit,2428,8,74
SellMarket,2429,10,0
SellMarket,2430,148,0
BuyLimit,2431,35,71
SellLimit,2432,14,74
SellLimit,2433,25,73
BuyLimit,2434,13,72
BuyLimit,2435,8,72
SellLimit,2436,34,72
BuyMarket,2437,20,0
BuyMarket,2438,2,0
BuyLimit,2439,46,72
SellMarket,2440,21,0
SellLimit,2441,6,75
SellLimit,2442,13,75
BuyLimit,2443,22,57
SellLimit,2444,46,74
SellMarket,2445,26,0
SellLimit,2446,4,72
SellMarket,2447,8,0
BuyLimit,2448,47,72
BuyLimit,2449,13,73
SellLimit,2450,4,73
SellLimit,2451,37,74
BuyLimit,2452,10,42
SellLimit,2453,19,73
SellLimit,2454,15,95
SellMarket,2455,29,0
BuyMarket,2456,13,0
SellLimit,2457,8,73
SellLimit,2458,8,72
BuyLimit,2459,9,72
SellMarket,2460,4,0
BuyLimit,2461,16,69
BuyLimit,2462,5,72
SellLimit,2463,25,72
BuyLimit,2464,41,72
SellMarket,2465,2,0
BuyLimit,2466,1,73
SellLimit,2467,9,73
SellMarket,2468,3,0
BuyLimit,2469,2,66
SellMarket,2470,31,0
SellLimit,2471,16,72
BuyLimit,2472,35,71
SellMarket,2473,29,0
BuyMarket,2474,7,0
SellLimit,2475,15,72
BuyMarket,2476,25,0
SellLimit,2477,38,72
BuyLimit,2478,22,71
SellLimit,2479,11,73
BuyMarket,2480,44,0
BuyLimit,2481,11,72
BuyLimit,2482,31,72
SellLimit,2483,7,73
SellLimit,2484,13,73
SellLimit,2485,47,96
SellLimit,2486,7,72
BuyMarket,2487,11,0
BuyMarket,2488,33,0
BuyLimit,2489,50,73
BuyLimit,2490,11,65
BuyLimit,2491,12,72
BuyLimit,2492,16,73
BuyMarket,2493,14,0
BuyMarket,2494,13,0
BuyLimit,2495,32,55
SellMarket,2496,10,0
BuyLimit,2497,34,71
BuyLimit,2498,31,69
BuyMarket,2499,4,0
SellLimit,2500,20,73
SellLimit,2501,8,81
BuyLimit,2502,39,73
SellLimit,2503,34,79
BuyLimit,2504,15,72
BuyMarket,2505,19,0
BuyLimit,2506,1,74
BuyMarket,2507,5,0
SellLimit,2508,8,75
SellMarket,2509,41,0
BuyLimit,2510,36,73
BuyLimit,2511,31,74
BuyMarket,2512,35,0
BuyLimit,2513,37,67
SellLimit,2514,24,74
SellLimit,2515,13,76
SellLimit,2516,24,81
BuyLimit,2517,29,74
SellLimit,2518,36,75
BuyLimit,2519,41,74
BuyLimit,2520,29,75
SellMarket,2521,10,0
BuyLimit,2522,18,68
BuyLimit,2523,39,71
SellLimit,2524,50,75
SellMarket,2525,49,0
SellLimit,2526,48,82
BuyLimit,2527,38,66
BuyMarket,2528,24,0
BuyMarket,2529,151,0
BuyLimit,2530,24,76
SellMarket,2531,27,0
BuyLimit,2532,9,77
BuyLimit,2533,43,77
SellMarket,2534,44,0
BuyLimit,2535,34,53
SellLimit,2536,8,77
BuyLimit,2537,3,77
BuyLimit,2538,40,77
BuyLimit,2539,34,75
SellLimit,2540,23,87
BuyLimit,2541,42,76
SellMarket,2542,37,0
SellMarket,2543,47,0
BuyMarket,2544,37,0
BuyLimit,2545,36,77
BuyMarket,2546,48,0
BuyLimit,2547,33,72
BuyLimit,2548,47,78
SellLimit,2549,10,83
SellLimit,2550,44,78
SellLimit,2551,26,78
BuyLimit,2552,46,69
BuyLimit,2553,33,67
BuyLimit,2554,44,52
SellMarket,2555,18,0
SellLimit,2556,3,77
BuyLimit,2557,5,77
SellLimit,2558,26,77
SellMarket,2559,41,0
SellMarket,2560,21,0
SellLimit,2561,17,76
SellMarket,2562,17,0
BuyMarket,2563,82,0
SellLimit,2564,28,78
BuyLimit,2565,39,59
BuyLimit,2566,27,77
BuyLimit,2567,22,78
BuyLimit,2568,12,76
BuyLimit,2569,50,76
SellMarket,2570,38,0
BuyLimit,2571,25,78
SellLimit,2572,39,78
BuyMarket,2573,23,0
BuyMarket,2574,25,0
BuyMarket,2575,32,0
SellLimit,2576,7,78
SellLimit,2577,1,78
SellMarket,2578,26,0
SellLimit,2579,1,77
SellLimit,2580,37,77
BuyLimit,2581,33,58
BuyLimit,2582,13,77
SellLimit,2583,5,92
SellMarket,2584,14,0
SellLimit,2585,42,78
SellMarket,2586,14,0
SellLimit,2587,18,77
BuyLimit,2588,1,65
BuyLimit,2589,24,75
SellMarket,2590,47,0
BuyLimit,2591,19,76
BuyMarket,2592,25,0
BuyLimit,2593,19,77
BuyLimit,2594,48,77
SellLimit,2595,11,89
SellMarket,2596,12,0
BuyLimit,2597,16,75
BuyLimit,2598,46,76
SellLimit,2599,37,89
SellLimit,2600,5,93
BuyLimit,2601,43,77
SellLimit,2602,38,79
SellLimit,2603,10,79
BuyMarket,2604,23,0
SellLimit,2605,32,78
SellLimit,2606,41,80
BuyMarket,2607,15,0
SellMarket,2608,16,0
SellMarket,2609,5,0
BuyLimit,2610,42,78
BuyLimit,2611,43,78
BuyLimit,2612,16,57
SellMarket,2613,20,0
BuyLimit,2614,31,44
SellMarket,2615,27,0
SellLimit,2616,13,78
BuyLimit,2617,26,78
SellLimit,2618,19,88
SellLimit,2619,3,79
BuyLimit,2620,21,78
BuyLimit,2621,38,55
SellLimit,2622,41,78
SellLimit,2623,11,78
SellMarket,2624,42,0
SellLimit,2625,48,77
BuyLimit,2626,5,77
SellMarket,2627,28,0
BuyLimit,2628,18,74
SellMarket,2629,44,0
SellMarket,2630,12,0
SellLimit,2631,11,76
BuyLimit,2632,27,75
SellMarket,2633,59,0
SellLimit,2634,9,79
BuyLimit,2635,20,74
BuyMarket,2636,74,0
SellMarket,2637,42,0
BuyLimit,2638,37,51
SellLimit,2639,2,75
SellLimit,2640,16,75
SellLimit,2641,12,75
SellLimit,2642,8,81
BuyLimit,2643,24,73
BuyMarket,2644,36,0
BuyLimit,2645,6,75
BuyLimit,2646,3,75
SellLimit,2647,28,86
BuyMarket,2648,29,0
BuyMarket,2649,10,0
SellLimit,2650,42,78
BuyLimit,2651,5,67
SellLimit,2652,28,77
SellLimit,2653,34,76
BuyMarket,2654,37,0
SellMarket,2655,38,0
SellLimit,2656,23,76
SellLimit,2657,4,80
SellLimit,2658,37,75
BuyLimit,2659,19,74
SellLimit,2660,29,74
SellLimit,2661,46,74
SellMarket,2662,12,0
BuyLimit,2663,1,73
SellLimit,2664,27,73
BuyMarket,2665,7,0
SellLimit,2666,40,73
BuyLimit,2667,4,73
BuyMarket,2668,43,0
BuyMarket,2669,123,0
SellMarket,2670,33,0
SellLimit,2671,50,74
SellLimit,2672,15,87
BuyLimit,2673,32,56
BuyLimit,2674,47,73
SellLimit,2675,43,73
SellLimit,2676,20,77
SellMarket,2677,27,0
SellLimit,2678,35,73
BuyLimit,2679,23,73
BuyLimit,2680,48,73
BuyMarket,2681,50,0
BuyLimit,2682,25,74
SellLimit,2683,37,75
BuyLimit,2684,12,74
BuyLimit,2685,19,68
SellLimit,2686,40,76
SellMarket,2687,20,0
SellMarket,2688,16,0
BuyLimit,2689,5,74
BuyLimit,2690,11,74
SellLimit,2691,9,74
BuyMarket,2692,50,0
SellMarket,2693,18,0
BuyLimit,2694,14,65
BuyMarket,2695,11,0
SellMarket,2696,43,0
BuyLimit,2697,18,62
SellLimit,2698,43,82
BuyLimit,2699,48,74
SellLimit,2700,44,75
BuyMarket,2701,23,0
SellLimit,2702,44,75
SellMarket,2703,37,0
BuyLimit,2704,17,71
BuyLimit,2705,34,67
BuyMarket,2706,33,0
BuyMarket,2707,130,0
BuyLimit,2708,35,64
SellLimit,2709,19,77
BuyLimit,2710,8,60
SellLimit,2711,2,76
BuyMarket,2712,22,0
BuyLimit,2713,22,61
BuyLimit,2714,10,76
SellLimit,2715,21,77
BuyLimit,2716,25,75
SellLimit,2717,17,76
SellLimit,2718,12,83
BuyLimit,2719,45,56
SellMarket,2720,18,0
BuyLimit,2721,41,70
BuyLimit,2722,3,75
BuyLimit,2723,36,76
SellMarket,2724,36,0
BuyLimit,2725,43,76
SellLimit,2726,30,78
SellLimit,2727,10,82
SellLimit,2728,2,94
SellLimit,2729,22,89
SellLimit,2730,36,86
BuyMarket,2731,50,0
BuyLimit,2732,15,48
BuyLimit,2733,4,77
SellMarket,2734,31,0
SellLimit,2735,20,93
SellMarket,2736,37,0
SellMarket,2737,20,0
SellLimit,2738,40,73
BuyLimit,2739,49,72
SellLimit,2740,3,75
SellMarket,2741,33,0
BuyLimit,2742,38,73
BuyLimit,2743,9,45
BuyMarket,2744,31,0
SellMarket,2745,30,0
BuyLimit,2746,40,73
BuyLimit,2747,29,58
SellLimit,2748,42,76
BuyLimit,2749,36,74
SellLimit,2750,41,75
SellMarket,2751,6,0
BuyMarket,2752,42,0
SellLimit,2753,34,75
BuyLimit,2754,33,73
BuyLimit,2755,23,74
SellLimit,2756,32,75
BuyLimit,2757,17,74
SellMarket,2758,19,0
BuyLimit,2759,1,74
BuyLimit,2760,35,74
BuyMarket,2761,13,0
BuyLimit,2762,11,75
BuyLimit,2763,23,75
SellLimit,2764,32,74
BuyMarket,2765,6,0
SellLimit,2766,12,75
SellLimit,2767,44,75
BuyLimit,2768,7,74
SellLimit,2769,17,79
SellLimit,2770,12,94
SellLimit,2771,45,74
SellLimit,2772,5,74
BuyLimit,2773,4,74
SellLimit,2774,14,81
BuyLimit,2775,34,74
BuyLimit,2776,8,72
SellLimit,2777,34,74
BuyMarket,2778,135,0
BuyLimit,2779,36,78
BuyLimit,2780,44,66
BuyLimit,2781,12,78
BuyLimit,2782,1,65
SellLimit,2783,12,78
SellLimit,2784,40,78
SellMarket,2785,44,0
SellMarket,2786,27,0
BuyLimit,2787,34,58
BuyLimit,2788,50,74
BuyLimit,2789,16,75
BuyLimit,2790,20,75
SellMarket,2791,3,0
BuyLimit,2792,18,76
BuyMarket,2793,38,0
SellLimit,2794,22,78
SellLimit,2795,5,77
SellLimit,2796,48,77
BuyLimit,2797,21,75
SellMarket,2798,34,0
SellLimit,2799,38,76
BuyMarket,2800,50,0
BuyLimit,2801,32,76
SellMarket,2802,17,0
SellLimit,2803,18,88
BuyLimit,2804,23,55
SellLimit,2805,38,76
BuyMarket,2806,117,0
SellLimit,2807,36,78
BuyLimit,2808,10,76
BuyMarket,2809,8,0
SellLimit,2810,19,78
BuyLimit,2811,15,77
SellMarket,2812,9,0
SellMarket,2813,44,0
SellMarket,2814,39,0
SellLimit,2815,2,75
SellLimit,2816,47,76
BuyLimit,2817,21,74
SellLimit,2818,37,75
BuyLimit,2819,2,74
BuyLimit,2820,16,74
BuyMarket,2821,14,0
BuyLimit,2822,22,75
BuyLimit,2823,22,75
SellMarket,2824,115,0
BuyLimit,2825,13,50
BuyLimit,2826,45,55
SellLimit,2827,4,74
BuyLimit,2828,10,73
BuyLimit,2829,13,74
BuyLimit,2830,47,75
SellLimit,2831,32,77
SellLimit,2832,10,78
SellLimit,2833,31,81
SellLimit,2834,40,79
BuyLimit,2835,28,73
SellMarket,2836,9,0
SellLimit,2837,50,75
SellMarket,2838,30,0
BuyLimit,2839,12,65
BuyLimit,2840,3,68
SellMarket,2841,40,0
SellMarket,2842,39,0
SellMarket,2843,23,0
SellLimit,2844,22,74
BuyLimit,2845,16,66
BuyMarket,2846,30,0
BuyMarket,2847,19,0
BuyLimit,2848,8,66
BuyLimit,2849,46,60
SellLimit,2850,48,74
BuyLimit,2851,36,72
SellMarket,2852,43,0
SellLimit,2853,8,74
SellLimit,2854,4,74
BuyLimit,2855,15,72
BuyLimit,2856,32,73
BuyLimit,2857,24,72
BuyLimit,2858,39,61
BuyMarket,2859,48,0
SellMarket,2860,35,0
BuyLimit,2861,8,73
SellLimit,2862,46,78
BuyLimit,2863,7,73
BuyLimit,2864,5,74
BuyLimit,2865,44,74
BuyLimit,2866,18,75
SellLimit,2867,20,75
SellLimit,2868,12,75
SellLimit,2869,28,87
BuyMarket,2870,2,0
BuyLimit,2871,22,63
SellLimit,2872,48,75
SellLimit,2873,12,74
BuyLimit,2874,36,73
SellMarket,2875,125,0
BuyLimit,2876,9,72
SellLimit,2877,11,73
SellLimit,2878,22,74
SellLimit,2879,22,81
BuyLimit,2880,44,70
BuyLimit,2881,5,72
SellMarket,2882,10,0
BuyLimit,2883,5,68
BuyLimit,2884,28,65
BuyLimit,2885,5,72
BuyLimit,2886,14,72
SellLimit,2887,33,92
BuyLimit,2888,45,64
SellLimit,2889,10,72
SellLimit,2890,36,74
SellLimit,2891,15,75
SellMarket,2892,7,0
BuyLimit,2893,8,45
BuyLimit,2894,8,66
SellLimit,2895,43,72
SellLimit,2896,17,73
SellLimit,2897,14,73
SellMarket,2898,8,0
BuyLimit,2899,48,58
BuyLimit,2900,39,72
SellLimit,2901,48,72
BuyMarket,2902,21,0
SellLimit,2903,38,72
SellLimit,2904,9,73
BuyLimit,2905,41,72
SellLimit,2906,22,72
SellLimit,2907,10,72
BuyLimit,2908,44,72
SellMarket,2909,11,0
SellLimit,2910,16,72
SellLimit,2911,44,72
BuyLimit,2912,47,61
SellMarket,2913,18,0
BuyLimit,2914,47,71
BuyLimit,2915,24,52
SellLimit,2916,50,73
BuyMarket,2917,14,0
BuyLimit,2918,37,46
SellLimit,2919,9,72
SellLimit,2920,48,72
SellLimit,2921,39,71
BuyMarket,2922,50,0
SellMarket,2923,44,0
SellMarket,2924,3,0
BuyMarket,2925,14,0
SellMarket,2926,10,0
BuyMarket,2927,240,0
BuyLimit,2928,15,57
SellLimit,2929,11,74
BuyMarket,2930,7,0
BuyLimit,2931,42,65
BuyLimit,2932,3,48
BuyLimit,2933,31,73
BuyLimit,2934,26,74
BuyLimit,2935,1,72
BuyLimit,2936,23,72
BuyLimit,2937,30,55
SellLimit,2938,20,74
SellLimit,2939,35,74
SellLimit,2940,46,74
SellLimit,2941,21,73
SellLimit,2942,22,73
SellLimit,2943,36,73
BuyLimit,2944,2,71
BuyMarket,2945,34,0
BuyLimit,2946,21,71
SellLimit,2947,39,88
BuyLimit,2948,23,66
SellLimit,2949,16,73
SellMarket,2950,4,0
BuyLimit,2951,42,72
BuyLimit,2952,46,59
SellMarket,2953,41,0
SellLimit,2954,35,91
SellLimit,2955,35,72
SellLimit,2956,46,80
SellLimit,2957,45,72
SellLimit,2958,3,71
BuyMarket,2959,35,0
SellLimit,2960,12,71
SellLimit,2961,47,81
SellMarket,2962,1,0
SellLimit,2963,38,71
BuyLimit,2964,31,71
BuyLimit,2965,3,71
BuyLimit,2966,3,71
SellLimit,2967,47,71
BuyLimit,2968,13,71
SellLimit,2969,38,72
SellLimit,2970,24,71
BuyLimit,2971,15,62
SellLimit,2972,29,89
BuyLimit,2973,7,71
SellLimit,2974,31,71
SellLimit,2975,49,73
BuyLimit,2976,23,71
SellLimit,2977,47,71
SellLimit,2978,5,73
BuyLimit,2979,30,71
BuyLimit,2980,38,71
SellLimit,2981,39,71
SellMarket,2982,29,0
BuyLimit,2983,1,71
SellLimit,2984,20,72
SellMarket,2985,44,0
SellLimit,2986,2,71
BuyLimit,2987,34,71
BuyLimit,2988,3,71
BuyMarket,2989,49,0
BuyLimit,2990,49,71
SellLimit,2991,3,71
SellLimit,2992,27,78
SellLimit,2993,30,71
SellMarket,2994,18,0
BuyLimit,2995,42,51
BuyLimit,2996,5,59
SellLimit,2997,41,71
BuyLimit,2998,38,71
BuyLimit,2999,26,71
SellLimit,3000,4,71
BuyLimit,3001,32,71
BuyLimit,3002,36,71
SellMarket,3003,486,0
BuyLimit,3004,3,70
SellLimit,3005,49,71
BuyLimit,3006,21,56
BuyLimit,3007,34,70
SellLimit,3008,23,70
BuyLimit,3009,45,55
BuyLimit,3010,33,70
SellMarket,3011,18,0
SellLimit,3012,5,87
SellLimit,3013,8,73
BuyMarket,3014,37,0
BuyLimit,3015,9,71
BuyLimit,3016,14,71
BuyLimit,3017,35,60
BuyLimit,3018,20,71
SellLimit,3019,20,71
SellMarket,3020,35,0
BuyMarket,3021,36,0
BuyMarket,3022,35,0
BuyLimit,3023,37,71
BuyLimit,3024,8,71
SellLimit,3025,3,80
SellLimit,3026,35,90
SellLimit,3027,12,73
BuyLimit,3028,10,51
BuyLimit,3029,6,66
BuyLimit,3030,36,72
SellLimit,3031,28,72
BuyLimit,3032,28,72
SellLimit,3033,28,72
SellLimit,3034,42,72
BuyLimit,3035,1,72
SellLimit,3036,11,72
SellLimit,3037,1,72
SellLimit,3038,20,72
BuyMarket,3039,8,0
SellMarket,3040,79,0
BuyLimit,3041,37,70
SellLimit,3042,18,87
SellLimit,3043,46,71
BuyLimit,3044,41,70
SellLimit,3045,32,71
SellLimit,3046,16,72
SellLimit,3047,13,72
BuyLimit,3048,29,69
BuyMarket,3049,19,0
SellLimit,3050,19,71
BuyLimit,3051,41,69
SellLimit,3052,20,71
BuyMarket,3053,50,0
SellLimit,3054,49,71
SellLimit,3055,20,70
SellLimit,3056,1,70
BuyMarket,3057,11,0
SellLimit,3058,21,70
SellLimit,3059,7,70
BuyLimit,3060,25,70
SellLimit,3061,15,70
SellLimit,3062,34,70
BuyLimit,3063,34,50
BuyLimit,3064,14,70
BuyLimit,3065,19,70
BuyLimit,3066,37,66
BuyLimit,3067,1,70
SellLimit,3068,25,70
BuyLimit,3069,41,70
BuyLimit,3070,28,70
BuyMarket,3071,14,0
SellLimit,3072,39,71
BuyMarket,3073,27,0
BuyLimit,3074,8,57
SellLimit,3075,3,70
SellLimit,3076,46,71
BuyLimit,3077,44,49
BuyLimit,3078,39,70
SellLimit,3079,41,75
SellMarket,3080,16,0
SellLimit,3081,43,71
BuyLimit,3082,4,63
BuyLimit,3083,11,70
SellLimit,3084,1,70
SellLimit,3085,39,80
BuyLimit,3086,43,68
BuyLimit,3087,32,58
SellLimit,3088,32,82
BuyLimit,3089,37,69
BuyMarket,3090,30,0
SellLimit,3091,41,81
SellLimit,3092,47,70
SellLimit,3093,28,70
BuyLimit,3094,12,70
BuyLimit,3095,48,70
SellMarket,3096,41,0
BuyLimit,3097,49,55
SellLimit,3098,4,70
BuyMarket,3099,34,0
BuyMarket,3100,332,0
SellMarket,3101,44,0
SellLimit,3102,30,72
SellMarket,3103,35,0
SellMarket,3104,28,0
BuyLimit,3105,35,70
SellLimit,3106,39,73
BuyLimit,3107,40,71
BuyLimit,3108,40,72
SellLimit,3109,49,90
BuyLimit,3110,47,72
BuyLimit,3111,25,73
BuyLimit,3112,6,73
SellLimit,3113,18,73
BuyLimit,3114,25,73
BuyMarket,3115,38,0
SellLimit,3116,23,73
SellLimit,3117,49,89
SellMarket,3118,84,0
BuyLimit,3119,26,48
BuyLimit,3120,33,55
SellLimit,3121,18,72
BuyMarket,3122,38,0
SellLimit,3123,22,89
SellLimit,3124,2,76
BuyLimit,3125,26,72
SellMarket,3126,47,0
BuyMarket,3127,38,0
BuyMarket,3128,27,0
BuyLimit,3129,31,72
SellMarket,3130,29,0
BuyLimit,3131,46,73
BuyLimit,3132,26,74
BuyLimit,3133,30,55
SellMarket,3134,46,0
BuyMarket,3135,3,0
SellMarket,3136,25,0
SellLimit,3137,13,74
SellMarket,3138,25,0
SellLimit,3139,8,70
BuyLimit,3140,45,70
BuyMarket,3141,28,0
BuyLimit,3142,47,72
SellMarket,3143,48,0
BuyLimit,3144,17,73
BuyLimit,3145,20,46
SellLimit,3146,26,74
SellLimit,3147,36,73
BuyLimit,3148,33,71
BuyLimit,3149,47,72
BuyLimit,3150,4,73
SellLimit,3151,14,73
SellLimit,3152,44,73
SellMarket,3153,97,0
BuyLimit,3154,18,71
SellLimit,3155,39,78
SellLimit,3156,44,72
BuyLimit,3157,49,56
SellMarket,3158,32,0
BuyMarket,3159,10,0
BuyLimit,3160,2,71
SellMarket,3161,20,0
SellLimit,3162,39,71
BuyLimit,3163,28,45
BuyLimit,3164,28,66
BuyLimit,3165,49,70
BuyLimit,3166,31,67
BuyLimit,3167,45,71
SellLimit,3168,9,75
BuyMarket,3169,163,0
BuyLimit,3170,22,58
BuyMarket,3171,6,0
SellLimit,3172,17,74
SellMarket,3173,16,0
SellMarket,3174,6,0
BuyMarket,3175,46,0
SellMarket,3176,294,0
SellLimit,3177,18,72
SellLimit,3178,14,71
SellLimit,3179,23,85
SellLimit,3180,44,82
BuyMarket,3181,26,0
SellLimit,3182,34,90
BuyLimit,3183,19,61
SellLimit,3184,20,71
BuyLimit,3185,37,69
SellLimit,3186,5,70
SellLimit,3187,43,72
BuyMarket,3188,17,0
SellLimit,3189,26,70
SellLimit,3190,32,76
SellMarket,3191,27,0
BuyLimit,3192,31,69
BuyLimit,3193,36,70
BuyLimit,3194,50,71
BuyLimit,3195,45,70
BuyMarket,3196,23,0
SellLimit,3197,37,73
SellLimit,3198,46,72
BuyLimit,3199,14,71
BuyLimit,3200,39,69
BuyLimit,3201,20,47
SellLimit,3202,6,85
SellLimit,3203,13,71
BuyMarket,3204,31,0
SellLimit,3205,26,87
BuyMarket,3206,29,0
SellMarket,3207,35,0
SellLimit,3208,15,71
BuyLimit,3209,26,71
BuyLimit,3210,7,72
SellLimit,3211,14,94
SellMarket,3212,37,0
BuyLimit,3213,12,71
SellLimit,3214,28,72
BuyMarket,3215,14,0
SellLimit,3216,41,76
BuyMarket,3217,18,0
BuyMarket,3218,5,0
BuyLimit,3219,44,63
BuyLimit,3220,23,72
SellLimit,3221,39,72
BuyLimit,3222,22,70
BuyMarket,3223,44,0
BuyLimit,3224,40,72
BuyLimit,3225,5,73
SellMarket,3226,10,0
BuyLimit,3227,27,73
BuyLimit,3228,28,74
BuyLimit,3229,26,75
SellMarket,3230,47,0
BuyLimit,3231,13,74
BuyLimit,3232,10,75
SellMarket,3233,41,0
BuyMarket,3234,39,0
SellMarket,3235,42,0
BuyLimit,3236,1,52
BuyLimit,3237,50,60
BuyMarket,3238,11,0
BuyLimit,3239,17,74
BuyLimit,3240,22,75
BuyLimit,3241,35,73
SellLimit,3242,44,75
BuyLimit,3243,27,55
BuyLimit,3244,1,51
SellLimit,3245,27,74
SellMarket,3246,10,0
BuyLimit,3247,24,74
BuyLimit,3248,43,74
BuyLimit,3249,23,75
BuyLimit,3250,23,75
SellLimit,3251,23,75
SellMarket,3252,41,0
BuyLimit,3253,12,75
SellMarket,3254,2,0
BuyMarket,3255,28,0
BuyLimit,3256,28,35
SellLimit,3257,27,75
SellLimit,3258,22,75
BuyMarket,3259,46,0
BuyMarket,3260,34,0
BuyLimit,3261,18,71
BuyMarket,3262,8,0
SellLimit,3263,45,75
BuyMarket,3264,44,0
BuyLimit,3265,30,75
SellLimit,3266,47,75
SellLimit,3267,28,75
SellMarket,3268,8,0
SellLimit,3269,33,74
BuyLimit,3270,17,74
SellLimit,3271,21,74
BuyMarket,3272,26,0
BuyLimit,3273,5,60
SellMarket,3274,23,0
BuyLimit,3275,1,59
SellMarket,3276,30,0
SellMarket,3277,8,0
BuyLimit,3278,9,59
BuyLimit,3279,10,64
SellLimit,3280,21,79
BuyMarket,3281,10,0
SellLimit,3282,28,82
BuyMarket,3283,15,0
SellLimit,3284,26,74
SellMarket,3285,17,0
SellLimit,3286,11,81
SellLimit,3287,50,80
SellMarket,3288,11,0
BuyMarket,3289,34,0
SellMarket,3290,35,0
SellMarket,3291,32,0
BuyLimit,3292,25,37
SellMarket,3293,50,0
BuyLimit,3294,25,72
BuyLimit,3295,22,73
SellMarket,3296,3,0
BuyMarket,3297,4,0
BuyLimit,3298,18,74
SellLimit,3299,33,75
BuyLimit,3300,45,74
SellMarket,3301,37,0
BuyLimit,3302,41,66
SellLimit,3303,49,86
BuyLimit,3304,20,73
BuyMarket,3305,29,0
SellLimit,3306,1,75
SellMarket,3307,35,0
SellMarket,3308,32,0
SellLimit,3309,39,74
BuyLimit,3310,33,71
SellLimit,3311,8,76
BuyLimit,3312,34,73
SellMarket,3313,99,0
SellLimit,3314,33,71
BuyLimit,3315,10,70
BuyLimit,3316,16,70
BuyLimit,3317,8,69
SellLimit,3318,42,70
SellLimit,3319,16,70
BuyLimit,3320,5,68
BuyLimit,3321,30,69
SellLimit,3322,40,70
BuyLimit,3323,32,50
SellLimit,3324,37,73
SellLimit,3325,20,69
SellLimit,3326,36,69
SellLimit,3327,22,69
BuyMarket,3328,28,0
BuyLimit,3329,8,69
BuyMarket,3330,24,0
BuyMarket,3331,6,0
BuyLimit,3332,7,69
BuyLimit,3333,28,69
SellMarket,3334,13,0
BuyLimit,3335,6,55
BuyMarket,3336,18,0
SellLimit,3337,29,74
BuyMarket,3338,35,0
BuyLimit,3339,32,63
SellLimit,3340,22,70
SellLimit,3341,24,70
BuyLimit,3342,17,68
SellMarket,3343,32,0
SellMarket,3344,42,0
BuyLimit,3345,33,64
BuyLimit,3346,12,67
SellLimit,3347,36,69
SellLimit,3348,5,69
SellLimit,3349,28,74
BuyLimit,3350,23,68
BuyLimit,3351,38,56
SellMarket,3352,3,0
BuyLimit,3353,18,68
SellMarket,3354,22,0
SellMarket,3355,50,0
SellMarket,3356,2,0
BuyLimit,3357,39,65
SellMarket,3358,17,0
BuyLimit,3359,42,68
SellLimit,3360,5,69
SellLimit,3361,7,68
SellLimit,3362,50,72
SellLimit,3363,21,74
SellLimit,3364,21,78
SellLimit,3365,5,68
BuyMarket,3366,42,0
BuyMarket,3367,23,0
BuyMarket,3368,34,0
BuyLimit,3369,22,61
BuyLimit,3370,18,58
SellLimit,3371,46,70
BuyLimit,3372,27,49
BuyMarket,3373,8,0
BuyLimit,3374,13,69
SellLimit,3375,27,69
BuyLimit,3376,28,38
SellLimit,3377,15,69
SellLimit,3378,6,88
BuyLimit,3379,43,69
BuyLimit,3380,39,68
BuyLimit,3381,4,67
BuyLimit,3382,5,69
SellLimit,3383,15,69
SellMarket,3384,24,0
BuyLimit,3385,11,69
SellLimit,3386,3,75
BuyMarket,3387,22,0
SellLimit,3388,26,93
BuyLimit,3389,37,69
SellLimit,3390,12,70
BuyMarket,3391,17,0
BuyMarket,3392,38,0
BuyLimit,3393,22,68
SellLimit,3394,1,71
SellLimit,3395,46,70
SellLimit,3396,20,71
SellMarket,3397,219,0
SellLimit,3398,25,74
SellLimit,3399,7,69
SellLimit,3400,49,68
SellLimit,3401,17,67
SellMarket,3402,39,0
BuyLimit,3403,37,67
SellMarket,3404,20,0
BuyLimit,3405,14,55
SellLimit,3406,46,67
BuyLimit,3407,28,67
BuyLimit,3408,25,37
BuyLimit,3409,34,67
SellMarket,3410,600,0
SellLimit,3411,17,67
SellLimit,3412,6,78
SellLimit,3413,5,66
BuyMarket,3414,10,0
BuyLimit,3415,26,65
SellLimit,3416,19,66
BuyLimit,3417,42,66
SellLimit,3418,40,67
SellMarket,3419,173,0
SellMarket,3420,27,0
BuyMarket,3421,25,0
BuyMarket,3422,104,0
BuyLimit,3423,32,54
SellLimit,3424,9,69
BuyMarket,3425,2,0
SellLimit,3426,7,69
BuyLimit,3427,23,68
BuyLimit,3428,24,69
